,Fator_1,Fator_2
28663,4.139271,-3.5988815
28664,4.128945,4.043916
28665,-4.9575696,10.027745
28666,4.3819876,-0.9756182
28667,11.500026,7.2362385
28668,9.0971985,14.768259
28669,10.796699,2.657128
28670,4.965319,-4.9057455
28671,11.264778,15.56143
28672,16.06332,6.4875183
28673,-1.3881899,11.515421
28674,-2.349537,12.134997
28675,15.781109,7.5064425
28676,9.417301,16.08679
28677,14.3458185,7.2643013
28678,12.091484,14.681107
28679,10.956714,13.316495
28680,-1.049276,4.86229
28681,13.137216,7.7134466
28682,7.702218,16.555069
28683,11.507344,4.4882007
28684,15.248928,6.5055294
28685,-4.0708065,9.766832
28686,9.282864,16.513708
28687,12.847802,2.8131707
28688,-0.39738676,12.591977
28689,14.053689,7.8659306
28690,-1.7758926,13.425712
28691,12.18272,15.043768
28692,11.715985,2.9617338
28693,11.608072,6.9614816
28694,15.359125,4.6004977
28695,15.300468,7.737251
28696,14.875177,6.9161067
28697,15.653155,7.9144382
28698,14.647512,6.262788
28699,-1.7398555,12.636861
28700,-1.0309399,5.389591
28701,14.984975,8.565798
28702,9.812028,14.750974
28703,12.975794,7.712115
28704,-3.6349952,8.951576
28705,-0.7537364,11.528305
28706,15.51651,8.237298
28707,14.757403,4.0527487
28708,-4.6280723,8.896253
28709,7.465997,16.706484
28710,8.747192,18.188807
28711,-1.8643584,11.980887
28712,-1.6142638,12.79546
28713,12.395177,14.823203
28714,4.600054,-1.1283627
28715,-2.206514,11.953392
28716,15.05257,5.5937653
28717,5.6785216,-4.1060443
28718,-2.1836226,13.164685
28719,14.591903,4.5114684
28720,-1.660027,11.109443
28721,5.071777,-3.3375185
28722,12.957694,3.410163
28723,-4.8882427,9.830195
28724,9.0379925,18.14642
28725,-1.9862549,13.248346
28726,14.757685,8.546367
28727,7.2020736,16.105852
28728,15.497529,8.209885
28729,15.312586,7.7053866
28730,3.506042,-1.6576581
28731,-1.4323901,12.066498
28732,5.096329,-4.891508
28733,11.195332,6.5099006
28734,9.074451,14.877499
28735,8.2024555,13.729981
28736,-4.9073033,9.354796
28737,13.875151,6.429539
28738,15.308188,4.421704
28739,12.138734,2.627528
28740,9.744042,17.148308
28741,15.441058,7.408828
28742,11.364335,3.9148943
28743,3.6823897,-1.4034934
28744,8.496704,16.204021
28745,-2.349164,11.969999
28746,4.494345,-3.9325404
28747,10.776777,13.827404
28748,11.887973,14.956941
28749,-1.4265296,11.316637
28750,-0.5434242,5.452365
28751,8.866562,18.17022
28752,5.3213925,-4.410191
28753,10.679979,3.3748736
28754,14.907913,6.7412224
28755,15.051296,7.7704434
28756,4.2595167,-4.1829658
28757,-2.2036455,12.6083145
28758,7.472708,14.952183
28759,-1.0745008,12.359118
28760,4.577581,-4.3210335
28761,-2.019477,9.816718
28762,-1.1955466,13.03421
28763,8.611737,16.460304
28764,-0.9802089,12.158277
28765,4.293564,-1.4280436
28766,12.749696,7.2922716
28767,5.0348873,-4.9398603
28768,14.31269,3.1455886
28769,-1.7448165,11.225847
28770,14.977264,4.9564095
28771,8.306679,15.617426
28772,-1.7012224,12.321396
28773,5.3496485,-4.529695
28774,-0.55912954,11.611661
28775,9.151859,16.362469
28776,11.673407,15.103803
28777,9.836742,17.977793
28778,-0.48076248,13.075622
28779,-0.3728616,5.3499274
28780,3.3513107,-1.8341477
28781,12.514681,6.6362047
28782,15.337133,6.6193733
28783,8.205736,17.901873
28784,-4.008504,8.815726
28785,-1.1997701,12.081403
28786,8.729962,18.30548
28787,-2.7854705,9.22355
28788,13.775606,6.5516415
28789,-4.409217,8.840873
28790,14.422483,6.3917203
28791,12.477444,3.5156996
28792,13.436004,4.633804
28793,11.406783,3.4819555
28794,-0.39355382,12.865169
28795,-2.2628863,12.939568
28796,-3.7917752,9.260667
28797,10.87545,13.856109
28798,-2.0870707,11.947507
28799,-3.695737,8.372809
28800,-1.1226987,12.43321
28801,-2.113105,12.186118
28802,-3.3241718,9.899925
28803,-2.3672209,12.147682
28804,-0.103981264,12.435405
28805,4.7085156,-3.11584
28806,4.669959,-4.197138
28807,-3.3356833,9.84934
28808,5.894112,-3.9779935
28809,9.110135,17.471252
28810,-4.3100142,8.902831
28811,-4.213764,9.279679
28812,-1.322346,12.450827
28813,4.613172,-3.1292038
28814,4.9241004,-3.603761
28815,-1.5172962,12.775295
28816,5.689425,-4.3264413
28817,8.844447,18.297047
28818,14.546404,5.4326186
28819,8.013222,18.256615
28820,-0.9957429,13.1874695
28821,15.507763,7.7612433
28822,-3.8978071,9.773921
28823,10.511639,13.648283
28824,5.9780965,-4.022137
28825,9.882948,14.794024
28826,-1.9735277,13.266904
28827,5.1841135,-4.211523
28828,14.589408,7.616475
28829,11.863348,3.438398
28830,10.612916,14.70113
28831,10.053869,15.456368
28832,11.14499,13.92604
28833,8.429066,17.872772
28834,-1.0032998,11.512523
28835,5.923939,-3.7914374
28836,-4.0516763,8.505574
28837,14.375551,7.8704333
28838,9.398105,16.941704
28839,9.955762,15.487079
28840,10.621742,14.457348
28841,8.042765,18.208609
28842,4.637011,-3.83451
28843,11.876995,15.385562
28844,9.36371,14.932895
28845,10.93357,2.4512873
28846,11.45247,4.29014
28847,-4.495682,8.879114
28848,-3.571337,9.760135
28849,-4.547154,9.543261
28850,-4.9134808,9.787128
28851,8.007499,15.573487
28852,14.959625,4.8784685
28853,1.919977,2.5457933
28854,-1.6043103,11.793956
28855,1.6741858,2.4075582
28856,-2.797906,9.227271
28857,3.6555743,-2.0041797
28858,4.1581426,-1.0122766
28859,9.671268,15.710752
28860,10.277537,15.233504
28861,11.538452,7.0491414
28862,5.520453,-3.6878643
28863,-4.2117515,8.324945
28864,8.930192,18.175892
28865,10.161738,16.865318
28866,11.355116,13.5702915
28867,11.095606,6.372943
28868,11.223568,3.3422713
28869,4.905356,-4.912182
28870,-0.47809285,12.01099
28871,11.081497,13.262972
28872,-3.8279266,10.222781
28873,15.247312,5.714705
28874,-3.5956025,9.182161
28875,14.368908,6.6592097
28876,-3.413677,8.255947
28877,13.3241005,4.642041
28878,-4.0978327,8.358414
28879,13.433854,4.7334075
28880,12.799366,3.4272466
28881,10.518311,2.4023907
28882,14.735209,8.717996
28883,-3.2852523,9.767512
28884,-0.21825217,11.674793
28885,4.4679437,-1.0449094
28886,11.676821,14.075157
28887,5.075748,-3.431686
28888,12.311653,14.923556
28889,13.965357,8.680307
28890,14.57633,8.8492775
28891,12.424516,3.0318527
28892,5.702448,-4.277467
28893,7.971453,18.241238
28894,5.778533,-3.7421422
28895,-1.0968143,12.703434
28896,-0.5525511,4.1957426
28897,5.373309,-3.8988957
28898,9.817705,16.677483
28899,-1.2275522,11.457144
28900,4.603239,-4.135225
28901,-1.0492637,12.8479805
28902,4.3496594,-2.1439981
28903,-4.1036644,9.85364
28904,11.667548,7.187303
28905,11.868033,14.599096
28906,5.5575466,-4.293561
28907,4.847969,3.8608897
28908,5.2877855,-3.946843
28909,-1.1620569,12.768263
28910,5.5944433,-4.0476007
28911,7.439174,15.840604
28912,-2.0877318,13.350163
28913,-3.6505468,9.089421
28914,6.046931,-4.2120357
28915,4.6443133,4.650698
28916,-1.4186326,12.258872
28917,14.79351,7.185407
28918,11.355898,6.5601068
28919,-2.090636,12.128972
28920,4.481817,-1.0345029
28921,-4.9086747,9.904389
28922,-3.8583755,9.785765
28923,-3.9345374,9.947003
28924,15.2303,8.561659
28925,14.584016,4.597467
28926,-2.3649924,12.688601
28927,10.095667,15.311043
28928,5.368011,4.3379154
28929,-1.7348137,11.357075
28930,7.616194,15.182594
28931,13.150464,7.5166755
28932,10.743571,3.9942546
28933,-2.2514155,13.356275
28934,10.20897,16.592587
28935,14.39824,7.431597
28936,14.400582,3.4989681
28937,5.6911545,-3.8117034
28938,14.261372,6.342777
28939,12.318812,6.325902
28940,15.294361,5.4366927
28941,13.595933,2.9878118
28942,8.465604,16.74707
28943,-0.7806219,11.189467
28944,4.1373606,-4.062144
28945,15.355523,7.823359
28946,10.825722,13.728905
28947,15.659255,6.083561
28948,8.062828,14.879927
28949,-2.4633484,8.98467
28950,-0.80170494,13.084186
28951,9.364413,17.82153
28952,8.352381,17.493448
28953,15.699754,8.154754
28954,15.169958,6.8637815
28955,-4.604983,8.745029
28956,-4.010414,9.82148
28957,-2.8930957,8.634823
28958,5.830037,-3.7276268
28959,11.158976,6.498002
28960,15.509732,5.4178987
28961,15.262623,6.5264425
28962,11.417445,2.3346148
28963,10.507085,3.3338866
28964,-2.3071005,12.828765
28965,-2.2622201,13.10904
28966,8.015167,13.884278
28967,12.075374,14.621301
28968,3.8554375,4.8590546
28969,9.522123,18.13726
28970,4.1562386,-3.346313
28971,6.080619,-4.163958
28972,-4.73289,10.022041
28973,11.232935,3.750894
28974,3.8785985,4.2696443
28975,15.0987625,8.416784
28976,11.498419,6.1668677
28977,-2.03369,12.758932
28978,7.4788394,15.952284
28979,-1.0728214,13.066733
28980,14.8778105,8.04843
28981,5.6301227,-4.33472
28982,-0.35393518,12.85104
28983,-4.872101,10.016608
28984,-1.5334729,12.445966
28985,-4.831805,10.009858
28986,-4.8194995,10.0029125
28987,11.126279,13.171355
28988,10.781379,14.19697
28989,-4.7443743,9.066158
28990,10.977572,4.333475
28991,9.874691,16.19821
28992,9.052449,15.408404
28993,-2.201595,13.611296
28994,14.990635,5.7093945
28995,-4.091307,8.969288
28996,-2.108369,11.954666
28997,11.18526,3.3003092
28998,7.778483,15.925562
28999,14.201791,3.187077
29000,13.582956,6.9860296
29001,7.9552145,15.567321
29002,10.507363,2.5019782
29003,4.5470867,-1.5664781
29004,12.323918,7.2584963
29005,2.1051073,3.025079
29006,9.336101,15.246514
29007,-1.1747956,10.892363
29008,15.1493435,3.6288984
29009,10.072652,17.278425
29010,-4.128796,9.987684
29011,4.0008254,4.312331
29012,15.950674,6.877663
29013,10.744687,3.9867165
29014,-2.1850913,12.799021
29015,11.952869,3.8937237
29016,11.520097,14.370542
29017,-0.9392901,10.710751
29018,8.9939165,15.098579
29019,13.448893,4.086985
29020,11.61291,3.5314863
29021,13.865943,8.158441
29022,-2.1683793,12.022451
29023,-1.5470647,12.106175
29024,13.249292,7.311208
29025,9.042226,16.287683
29026,4.174159,-1.7513154
29027,15.218433,5.19866
29028,7.3165526,16.926311
29029,14.575154,4.3258023
29030,15.997768,7.1765575
29031,-1.3686954,4.7664714
29032,-0.7070993,12.491652
29033,-1.0554374,5.375299
29034,-1.3334924,12.873191
29035,15.471024,7.325956
29036,9.473605,15.542103
29037,15.289598,8.549847
29038,15.438979,8.443781
29039,12.115821,2.555912
29040,3.8298874,4.3470483
29041,-2.166407,13.52739
29042,12.54881,2.6949203
29043,15.288414,8.599805
29044,10.516565,3.367103
29045,10.406409,15.464068
29046,12.062394,14.491753
29047,11.598024,4.2226634
29048,9.047372,17.349987
29049,13.9217825,6.383364
29050,13.289989,4.8332686
29051,-1.3232057,12.111978
29052,-3.6074297,8.712128
29053,14.000245,4.358549
29054,4.35636,-1.7334294
29055,11.21221,13.531256
29056,-2.0416617,11.161909
29057,-1.4550987,11.029193
29058,-0.5497071,4.2541146
29059,-4.8987126,9.362879
29060,9.017363,15.881039
29061,-3.8109674,8.474719
29062,4.296301,-3.2881296
29063,9.424697,14.582516
29064,12.359306,3.7850318
29065,-4.1047344,10.082459
29066,-4.4210815,9.935603
29067,14.921293,3.8269622
29068,13.59257,6.0304794
29069,11.075735,6.4309764
29070,-4.026791,8.556836
29071,11.43384,2.5218532
29072,15.428302,6.105564
29073,14.229177,8.76925
29074,9.038873,14.579171
29075,14.074664,4.2849483
29076,14.96517,7.232445
29077,10.763119,2.2756793
29078,9.972107,16.960747
29079,13.368549,4.123198
29080,12.770658,5.9378242
29081,10.662937,2.8748496
29082,4.2596736,-1.1074401
29083,10.755612,2.7271056
29084,12.16442,4.0623507
29085,13.862363,4.67653
29086,-1.1061054,5.06134
29087,-3.4948704,9.434611
29088,7.6392117,16.292345
29089,11.336731,15.254471
29090,13.855686,6.0158114
29091,10.641817,3.0265577
29092,15.204413,8.492801
29093,-1.3666465,11.3885145
29094,4.734286,3.5722795
29095,-4.6594024,10.012584
29096,7.6215515,16.020475
29097,-2.2847283,13.498191
29098,10.441784,3.1293597
29099,12.860882,7.642228
29100,11.52103,2.4295397
29101,14.885197,7.967213
29102,-1.2141168,4.581001
29103,13.554792,5.9718895
29104,14.6168585,4.2272315
29105,11.753266,3.457366
29106,-3.852847,8.306129
29107,8.797935,17.089329
29108,5.341566,-3.6676867
29109,13.685926,6.5953393
29110,-4.808022,9.066594
29111,8.230095,13.876849
29112,9.821604,17.112207
29113,14.248893,7.7146955
29114,15.638676,6.9412136
29115,-1.0343913,12.1527
29116,15.667799,5.6932735
29117,9.409774,15.831088
29118,11.634279,7.020949
29119,-1.1717541,4.5338054
29120,13.301912,6.910717
29121,6.047002,-4.236835
29122,8.108931,17.931168
29123,3.7019026,-2.5444443
29124,-2.0936995,12.5388565
29125,3.523303,-1.7222447
29126,4.384929,3.9784045
29127,5.1413155,4.3027825
29128,14.829867,8.894631
29129,6.0261188,-4.199747
29130,3.9118197,-1.6314982
29131,-1.0971196,11.268031
29132,3.7196968,-1.3232778
29133,4.527927,-4.049041
29134,10.864554,13.601917
29135,-0.83695334,12.278999
29136,-2.2636235,13.064458
29137,11.661795,5.9497523
29138,-1.8390434,13.364889
29139,-1.6296632,10.573824
29140,-1.9269964,13.087512
29141,15.35281,8.13857
29142,-3.9998472,10.009768
29143,-4.6184425,9.428015
29144,14.870882,8.049269
29145,10.733958,15.324287
29146,3.2868,-2.3638046
29147,4.4981112,-4.185076
29148,9.665805,15.219682
29149,3.5998547,-1.7408038
29150,12.732214,2.97601
29151,-4.7798448,9.408534
29152,-2.3262935,13.504083
29153,-1.0921586,13.361475
29154,9.849562,15.120989
29155,10.028142,14.906818
29156,7.859028,17.395067
29157,3.630425,-2.2455401
29158,13.606996,7.3952136
29159,15.295683,6.457762
29160,4.279892,-1.1805425
29161,12.418235,6.2551904
29162,-1.0670061,4.4581795
29163,4.982498,-3.8665502
29164,15.945236,7.299247
29165,-1.2101959,11.31575
29166,9.044608,15.626417
29167,-3.7942731,9.2943125
29168,-3.6404366,8.803505
29169,12.969573,5.7514405
29170,-4.5061455,9.468663
29171,11.514182,6.234248
29172,13.740385,5.843952
29173,15.524836,6.376092
29174,4.4847083,-2.3131816
29175,14.704964,8.240396
29176,3.9978359,-3.9123611
29177,5.1449747,-3.51164
29178,8.872097,17.961113
29179,3.9592621,-3.8498373
29180,11.881202,14.780474
29181,8.191706,18.13426
29182,4.631936,-1.1706243
29183,-2.4332082,12.382187
29184,9.170365,16.064936
29185,-1.2991444,11.191635
29186,11.508687,2.3303506
29187,-4.689831,8.772124
29188,1.89432,1.9742898
29189,13.364813,3.6143851
29190,-2.217151,13.575181
29191,8.157038,15.007296
29192,7.359462,15.807013
29193,12.046823,5.2252197
29194,11.48059,7.192765
29195,7.9967685,16.474476
29196,10.317529,2.939741
29197,9.138937,17.51669
29198,12.036845,3.4087307
29199,5.791707,-3.7177877
29200,-0.49262354,12.710618
29201,12.324523,14.712825
29202,14.632686,8.809788
29203,15.684086,6.694526
29204,15.304286,6.2374115
29205,9.691934,18.20758
29206,10.039744,17.293068
29207,12.314479,4.303951
29208,10.755076,2.966837
29209,13.552106,7.4700785
29210,15.478725,7.702937
29211,4.1674886,3.5899827
29212,9.634327,17.885435
29213,15.286907,5.6208873
29214,-4.1418023,8.158177
29215,14.055982,8.2016
29216,3.8447518,-2.711474
29217,10.485443,14.310442
29218,4.3477964,-1.5681019
29219,-4.1112914,9.978293
29220,-1.9464257,12.35444
29221,11.373421,3.6698072
29222,13.167836,4.7454824
29223,9.826085,15.075387
29224,9.780643,16.9819
29225,13.972301,3.305342
29226,-1.3514653,5.0701065
29227,8.228658,13.779853
29228,15.227446,4.6009836
29229,14.146349,8.730725
29230,5.1076565,-4.6565156
29231,-1.9718878,12.291179
29232,5.276732,-4.9047527
29233,13.580142,4.961515
29234,-3.9276736,9.654423
29235,8.04362,18.195301
29236,15.179237,7.057722
29237,-0.377798,12.296582
29238,13.203146,7.308757
29239,14.822854,3.7492344
29240,-0.63134235,13.476622
29241,7.9498186,16.267073
29242,15.064015,6.505843
29243,15.524227,7.051797
29244,12.90072,7.213845
29245,8.954019,16.053164
29246,-1.7212805,11.511654
29247,9.288443,16.402332
29248,4.898205,-3.680276
29249,10.00033,15.279642
29250,11.528769,3.1374085
29251,5.371332,-4.147709
29252,-4.8600974,9.430534
29253,11.740182,7.073257
29254,-1.4517386,11.520965
29255,-3.7087667,8.151694
29256,-0.62642497,12.899961
29257,15.001451,6.7581043
29258,-2.3847861,12.002053
29259,10.430915,13.561314
29260,11.378739,6.1327043
29261,4.837724,3.786211
29262,11.808849,4.72632
29263,4.772986,4.2851663
29264,14.607831,8.659042
29265,-3.935191,8.394687
29266,12.567648,3.6678464
29267,-1.2344067,4.6518507
29268,-1.269622,11.639738
29269,9.811233,16.808147
29270,11.721772,15.146351
29271,15.63556,6.924181
29272,14.876499,8.2486515
29273,-3.9155219,8.307211
29274,9.94128,14.634106
29275,12.325455,14.575872
29276,3.9231951,-1.7912632
29277,12.854016,5.1889906
29278,14.818677,8.886056
29279,12.828103,4.7863526
29280,11.306683,6.7174745
29281,12.829613,5.7110615
29282,14.410982,7.5824
29283,14.130493,8.615512
29284,16.143303,6.614407
29285,13.070525,7.934233
29286,13.991781,8.902309
29287,4.798009,-3.4521596
29288,13.733972,5.391257
29289,15.843268,6.7390094
29290,3.7301188,-1.19735
29291,7.7455187,16.614176
29292,-0.29881665,5.1971445
29293,13.4983425,7.2883706
29294,15.369085,6.8561563
29295,15.678558,4.7080336
29296,13.876425,7.41854
29297,14.719872,6.213478
29298,4.787647,4.625757
29299,14.798347,7.1481843
29300,15.100356,8.551639
29301,13.036559,6.6221304
29302,14.575578,5.9531674
29303,15.800695,7.3864665
29304,8.552245,16.144257
29305,9.687798,17.063852
29306,13.427064,7.340906
29307,4.9457006,-3.5016613
29308,3.791735,-2.1342545
29309,9.79897,16.53318
29310,11.314509,14.816848
29311,5.9230866,-3.9914868
29312,9.6054735,16.70198
29313,8.3366165,13.717918
29314,8.6343155,17.500858
29315,13.527461,7.7885904
29316,-1.409615,4.611175
29317,9.411043,15.609702
29318,9.60472,17.52354
29319,15.394894,7.111102
29320,15.39751,7.3067684
29321,-1.0586586,5.0268483
29322,-0.97082317,5.34376
29323,-1.4748784,11.693603
29324,8.3991785,15.933621
29325,-2.2501109,13.075767
29326,14.192505,8.649514
29327,15.643531,6.9851527
29328,7.2068753,16.175564
29329,-3.499897,10.007473
29330,13.255773,4.453596
29331,5.2774057,4.178765
29332,14.14945,8.700039
29333,12.99699,3.2315657
29334,-3.7388706,8.564074
29335,13.242018,4.821331
29336,12.563987,3.2666447
29337,15.651119,7.0993943
29338,11.365246,2.6791344
29339,14.926648,7.187656
29340,11.228108,6.5029726
29341,4.126326,4.101324
29342,13.820799,7.8533044
29343,7.499078,15.808882
29344,14.929479,7.7680087
29345,4.0467434,4.1341243
29346,11.8460455,15.322241
29347,14.088368,8.807967
29348,8.953065,14.278561
29349,15.196516,7.767117
29350,3.3727627,-2.3647368
29351,4.0417824,-1.5509793
29352,-4.3650007,8.95212
29353,6.006235,-4.1202703
29354,9.167874,15.149297
29355,-1.2422779,4.6790047
29356,-1.327931,4.3979607
29357,-1.8874862,11.831124
29358,15.365743,8.091196
29359,13.99062,4.2527437
29360,4.1416736,-2.2826002
29361,-4.88716,9.430705
29362,-4.766545,9.761451
29363,5.4752626,-4.146937
29364,9.801538,16.948296
29365,11.77546,6.811024
29366,3.625153,-1.1417707
29367,9.545484,17.439617
29368,9.407429,17.56256
29369,-4.571157,9.313319
29370,14.072644,3.9291615
29371,5.93398,-4.1018505
29372,12.28306,3.033143
29373,14.104466,8.9030695
29374,12.362796,3.1270423
29375,3.7991376,-1.6460036
29376,14.745584,7.3870134
29377,-0.38278618,4.9998603
29378,8.541132,13.988376
29379,-2.2597349,12.495393
29380,13.067475,2.7373652
29381,4.3584414,-1.0553777
29382,14.432635,3.6649828
29383,14.946928,7.725
29384,11.806641,14.439154
29385,11.50336,7.236185
29386,11.074129,13.7841625
29387,15.097238,7.2452927
29388,8.517711,16.685707
29389,-1.4118961,4.611284
29390,-4.96685,9.950168
29391,8.923208,15.179312
29392,13.769916,5.585793
29393,10.459041,15.782595
29394,-4.147805,8.615197
29395,14.191186,7.003423
29396,13.572094,3.07693
29397,10.390187,15.514209
29398,14.017796,8.829899
29399,15.478203,6.6433554
29400,14.825969,8.754586
29401,13.713088,5.15145
29402,14.089736,8.795895
29403,14.413842,8.824664
29404,14.908075,8.689697
29405,4.0753117,4.510136
29406,14.855032,6.927425
29407,13.754915,5.723398
29408,14.291914,8.233084
29409,11.902152,6.749111
29410,14.594786,5.6241665
29411,14.52975,6.664876
29412,15.70314,6.1019216
29413,15.125043,7.2638907
29414,13.867553,3.5134714
29415,-4.088713,9.279069
29416,13.45505,7.426101
29417,4.0423265,-1.5249702
29418,4.4281163,3.928851
29419,11.2315855,3.6226928
29420,15.09523,5.992472
29421,14.781702,7.12967
29422,4.938662,-3.8570056
29423,10.653078,2.4778032
29424,7.8739953,15.855948
29425,-1.4833533,11.336104
29426,13.07609,4.6074414
29427,7.8256173,15.80283
29428,-3.1032903,8.48953
29429,15.486746,7.730873
29430,-3.5402968,8.878428
29431,7.77286,15.808449
29432,-2.3033564,13.183461
29433,8.171065,15.176337
29434,7.180514,15.712586
29435,11.4718895,15.462679
29436,15.310164,4.5520096
29437,14.87536,8.757897
29438,12.057919,4.2565937
29439,15.630806,7.077362
29440,9.206145,15.507836
29441,4.2904224,4.5696826
29442,4.8422904,-4.547899
29443,15.967012,7.515396
29444,12.930489,4.5200076
29445,4.45399,-3.9758008
29446,10.250572,3.0075536
29447,14.028489,5.854234
29448,-2.240521,12.013481
29449,14.946732,7.722186
29450,14.653378,8.3574505
29451,5.184065,-4.4448285
29452,15.486593,5.9350185
29453,9.139541,17.500431
29454,14.959702,3.5999575
29455,7.767557,16.245195
29456,4.8097777,4.201238
29457,14.815049,5.7895794
29458,4.483328,-1.6842371
29459,-3.9671443,9.32281
29460,11.788236,4.3113794
29461,10.274977,14.545868
29462,11.403721,15.055366
29463,9.681232,15.572249
29464,14.425786,4.0884795
29465,-2.1042287,11.264962
29466,3.8107054,-1.9776717
29467,12.066191,2.9665315
29468,-3.8723648,8.669796
29469,11.6718235,13.960679
29470,14.014621,3.4512255
29471,7.295231,16.248672
29472,11.542749,7.1266675
29473,12.433656,6.714796
29474,14.269526,6.822776
29475,3.7599545,-1.9657533
29476,14.202216,6.284811
29477,8.831309,16.927113
29478,14.908093,6.0659866
29479,12.982085,6.417636
29480,10.063271,16.959948
29481,4.6320806,3.6377032
29482,11.392272,14.331353
29483,14.638686,6.701212
29484,14.107735,6.8798947
29485,14.941951,8.77131
29486,9.010072,15.779952
29487,5.1388283,3.8604503
29488,5.243384,4.406485
29489,-3.2383232,9.388386
29490,12.333452,6.654584
29491,9.049376,16.807457
29492,13.287225,3.5843928
29493,13.452376,3.1034577
29494,13.529071,5.413402
29495,15.436507,4.7215886
29496,5.1671586,3.9008403
29497,-4.9307694,9.705911
29498,4.019507,3.885209
29499,12.118895,2.5199826
29500,4.202069,3.9494908
29501,14.927434,3.683301
29502,-1.5665162,12.096911
29503,15.886407,7.4011493
29504,-1.7613891,12.420977
29505,13.711534,6.4850535
29506,15.101579,5.863647
29507,15.110476,6.299077
29508,14.749234,6.137167
29509,14.716931,3.6519954
29510,13.173702,7.173387
29511,-0.097172715,12.874124
29512,10.828585,14.785267
29513,9.826925,17.78453
29514,13.732322,4.2006025
29515,10.237908,15.649697
29516,8.926241,15.582505
29517,14.175303,3.6172323
29518,10.9886675,2.3520272
29519,-2.1316497,12.872879
29520,-0.81911737,10.920615
29521,11.952521,14.634586
29522,10.196559,15.996386
29523,7.8158226,16.45745
29524,3.9367666,3.771732
29525,14.801476,3.5805378
29526,-1.2648323,10.968891
29527,13.495148,7.793626
29528,4.17006,-3.37189
29529,3.7301407,-1.1374671
29530,3.83482,-2.664518
29531,14.907377,3.7293205
29532,-1.0174676,5.4063005
29533,4.2147517,-3.7259333
29534,14.088179,8.828459
29535,7.077792,16.147985
29536,7.720977,16.010874
29537,9.685984,18.15974
29538,7.503698,16.477188
29539,11.591011,7.1026926
29540,5.9565597,-4.023724
29541,14.866197,6.713262
29542,4.856762,4.3610373
29543,-1.3263751,11.970223
29544,11.1095495,14.708494
29545,5.068122,-4.4808545
29546,-4.303932,9.0956745
29547,4.0162477,5.086648
29548,8.625431,15.895836
29549,14.130037,8.663553
29550,15.372786,6.993514
29551,11.5347595,15.347968
29552,10.749158,14.688769
29553,11.230006,13.900567
29554,15.502831,6.6225433
29555,13.662573,4.4278455
29556,11.153414,14.840785
29557,15.187803,6.414451
29558,14.334778,7.85363
29559,12.992731,7.3392982
29560,12.763328,6.7616286
29561,13.03237,7.4749513
29562,5.093207,-4.763746
29563,-3.477375,8.507646
29564,9.186808,15.237719
29565,-1.8989362,11.954099
29566,14.439078,6.7080154
29567,12.658712,6.6694746
29568,15.089043,7.8503222
29569,9.079175,17.882654
29570,13.946931,4.417762
29571,4.0117965,5.110799
29572,5.3842525,-4.4743943
29573,12.000597,5.6434517
29574,10.887513,13.593411
29575,-4.659159,9.2511215
29576,-1.9214182,12.471925
29577,-4.047542,10.070285
29578,14.583636,4.6264067
29579,15.687325,6.6021614
29580,7.6040263,17.423674
29581,15.405577,8.274303
29582,14.308385,4.8470955
29583,14.08415,3.5510318
29584,8.198977,16.513971
29585,1.8959024,2.085896
29586,11.53721,14.132928
29587,14.542121,4.6824436
29588,13.932422,3.119477
29589,-0.9406586,4.155635
29590,9.585605,16.382614
29591,12.914884,5.2202716
29592,-4.1218777,8.089435
29593,-1.8831197,11.615626
29594,12.960195,3.2220306
29595,11.280114,14.199111
29596,8.897739,16.645222
29597,13.9277935,7.0946198
29598,13.437485,4.460388
29599,14.6708765,4.1379933
29600,14.950958,4.235273
29601,15.533332,7.6732717
29602,-4.0782576,9.01044
29603,11.337116,3.6521728
29604,12.060243,3.7292852
29605,13.780295,6.6703444
29606,15.537821,8.390886
29607,11.919706,15.025906
29608,9.007615,15.955522
29609,-2.23423,11.861574
29610,-1.8442781,12.771492
29611,11.784961,15.122496
29612,-0.76690024,12.606328
29613,15.155574,8.512381
29614,10.99291,13.298553
29615,-4.6965055,8.98293
29616,10.186323,16.00983
29617,11.328079,2.6927865
29618,-2.342022,13.235149
29619,4.5982566,4.721773
29620,3.9027693,-1.0567191
29621,9.713563,17.647398
29622,15.1573,4.189939
29623,4.1993732,4.200991
29624,5.121927,4.112257
29625,9.768068,16.663256
29626,8.777278,18.22705
29627,15.725406,6.6946507
29628,7.277945,16.878016
29629,8.196859,16.067492
29630,7.4802485,15.80822
29631,11.106015,6.4765925
29632,-2.3529482,12.454087
29633,8.580789,15.787288
29634,15.642526,6.3755965
29635,10.826839,2.254446
29636,11.180665,3.4035857
29637,14.865639,8.59582
29638,-0.9776252,4.663335
29639,14.1307955,6.713444
29640,12.991324,5.9470057
29641,12.349402,4.530954
29642,13.641419,4.1807156
29643,-1.385427,11.312932
29644,-4.047301,8.748521
29645,14.027733,4.580818
29646,-2.0263045,11.872615
29647,5.183578,-3.9983177
29648,11.937037,2.508048
29649,14.460091,3.4378068
29650,3.0021737,-1.5659363
29651,-1.3282856,4.8081965
29652,4.395644,4.298241
29653,14.171922,4.225332
29654,11.446481,3.0087364
29655,-3.626856,9.073626
29656,-4.7304316,10.0948305
29657,9.87989,17.016468
29658,5.148291,3.9510102
29659,14.606589,8.813606
29660,-4.9589705,10.047733
